qid,run,docid,relevance,query_raw,doc_title,doc_url
query-70,Q0,cooking+recipe1m+53c8a6bb19a84e2d5241f9d76b750f1e,0,jain vegetarianism recipes,[Farmhouse Recipe] Ozoni Mochi Soup (with Kyoto-Style White Miso),https://cookpad.com/us/recipes/171118-farmhouse-recipe-ozoni-mochi-soup-with-kyoto-style-white-miso
query-70,Q0,cooking+recipe1m+5e3644b4ac1caef8d5df1ee8a20cc8a9,0,jain vegetarianism recipes,Clear Oriental Soup,http://www.food.com/recipe/clear-oriental-soup-89769
query-70,Q0,cooking+recipe1m+6202a7b31c2c3af743fa040155ae166f,0,jain vegetarianism recipes,Brown Rice And Wheat Berries (Vegan) Recipe,http://cookeatshare.com/recipes/brown-rice-and-wheat-berries-vegan-93717
query-70,Q0,cooking+recipe1m+63731d301542127e4e75a17cbf386dc7,0,jain vegetarianism recipes,Oysters recipe,http://www.lovefood.com/guide/recipes/11786/martin-berasateguis-oysters
query-70,Q0,cooking+recipe1m+6411e930bbeaeda341b9b3932a5db8db,0,jain vegetarianism recipes,Vegetarian Indian Green Curry,http://www.food.com/recipe/vegetarian-indian-green-curry-300676
query-70,Q0,cooking+recipe1m+643f9727ea507016ee568d42d26d9357,1,jain vegetarianism recipes,Jambalaya - Vegan,http://www.food.com/recipe/jambalaya-vegan-480161
query-70,Q0,cooking+recipe1m+64477b11cbb15798fd4e3d651d2a21ac,0,jain vegetarianism recipes,About Smoking Meats Recipe,http://cookeatshare.com/recipes/about-smoking-meats-62217
query-70,Q0,cooking+recipe1m+6718f19e6361edca0ede54161151d074,0,jain vegetarianism recipes,Basmati Rice Salad With Currants And Nuts Recipe,http://cookeatshare.com/recipes/basmati-rice-salad-with-currants-and-nuts-80269
query-70,Q0,cooking+recipe1m+67375aa83b10f3a7a14d97b1d527314c,0,jain vegetarianism recipes,Banana Curry. (Vegetarian.),http://www.food.com/recipe/banana-curry-vegetarian-136234
query-70,Q0,cooking+recipe1m+6a5a0e469306b86d8cca9abfa92a2c23,0,jain vegetarianism recipes,Easy Peppie Pizza,http://www.food.com/recipe/easy-peppie-pizza-212018
query-70,Q0,cooking+recipe1m+6b7aa2403867f924bee3487c8c49b432,2,jain vegetarianism recipes,Ambat Varan (A Curry) Recipe,http://cookeatshare.com/recipes/ambat-varan-a-curry-64591
query-70,Q0,cooking+recipe1m+6df4646f624d7c61fcad7245446e9629,0,jain vegetarianism recipes,Vegetarian Baked Beans,http://allrecipes.com/recipe/vegetarian-baked-beans/
query-70,Q0,cooking+recipe1m+6f2d3e3acf6f448815f094fab19c91d3,1,jain vegetarianism recipes,Vegetarian Chili,http://www.food.com/recipe/vegetarian-chili-286211
query-70,Q0,cooking+recipe1m+6f7140d428e1f6e4d974849791ffb947,1,jain vegetarianism recipes,Vegetarian Curry,https://cookpad.com/us/recipes/153147-vegetarian-curry
query-70,Q0,cooking+recipe1m+70a5f4b2197829a530b9737b41d0925a,0,jain vegetarianism recipes,Bubba Tom's Eastern North Carolina Style Barbeque Pt 2/2 Recipe,http://cookeatshare.com/recipes/bubba-tom-s-eastern-north-carolina-style-barbeque-pt-2-2-94398
query-70,Q0,cooking+recipe1m+70acd6e050a8ea2cc52d8169299141e5,0,jain vegetarianism recipes,Farmer's Pie (Vegetarian Shepherd's Pie),http://www.food.com/recipe/farmers-pie-vegetarian-shepherds-pie-184492
query-70,Q0,cooking+recipe1m+775bad87fdec9be70b639c63263d37a6,0,jain vegetarianism recipes,Veganised Comfort Food Curry,http://www.food.com/recipe/veganised-comfort-food-curry-368459
query-70,Q0,cooking+recipe1m+7d1d893b818d21a731f9d946e67d09a6,0,jain vegetarianism recipes,"Miso-Bean Vegan Stew With Nori and Wild Rice (Gluten, Dairy Free",http://www.food.com/recipe/miso-bean-vegan-stew-with-nori-and-wild-rice-gluten-dairy-free-190931
query-70,Q0,cooking+recipe1m+7d26129afb05132df00936c2597fcd4e,1,jain vegetarianism recipes,Vegetarian Jambalaya,http://allrecipes.com/recipe/vegetarian-jambalaya-2/
query-70,Q0,cooking+recipe1m+8241c44d59dc15ee03b17909f3b700df,0,jain vegetarianism recipes,Fabulous Spinach Marinara,http://www.food.com/recipe/fabulous-spinach-marinara-105929
query-70,Q0,cooking+recipe1m+82eb2be51243d6ec59aca6a68b0db33e,0,jain vegetarianism recipes,Kosher Vegetarian Cholent,http://www.food.com/recipe/kosher-vegetarian-cholent-95630
query-70,Q0,cooking+recipe1m+83e5b987c4496454ec279ea8e5348c1a,0,jain vegetarianism recipes,"Buddhas Delight Stew with Seitan, Green Vegetables, and Mushrooms",http://www.cookstr.com/recipes/buddharsquos-delight-stew-with-seitan-green-vegetables-and-mushrooms
query-70,Q0,cooking+recipe1m+844f8253097400d5684741ba5bfe7466,0,jain vegetarianism recipes,Mexican Lasagna (gluten-free and vegetarian) Recipe Kreativekitchen,http://www.chowhound.com/recipes/mexican-lasagna-gluten-free-vegetarian-29284
query-70,Q0,cooking+recipe1m+8a2bbbc779fab0d66eeb69d311c41104,0,jain vegetarianism recipes,Vegetarian Garlic Hamburger Pizza,http://www.food.com/recipe/vegetarian-garlic-hamburger-pizza-415150
query-70,Q0,cooking+recipe1m+8d8131351c677bbd7ca2136985b11430,0,jain vegetarianism recipes,"Olive, Sun-Dried Tomato and Feta Bread",http://www.food.com/recipe/olive-sun-dried-tomato-and-feta-bread-240247
query-70,Q0,cooking+recipe1m+94c394b6194c4943f47d47e97fcf2c2a,2,jain vegetarianism recipes,Watermelon Gazpacho,http://www.delish.com/recipefinder/watermelon-gazpacho-recipe-top0811
query-70,Q0,cooking+recipe1m+9aa8622792616068bdf01034ad5d10a4,0,jain vegetarianism recipes,Swiss Cheese & Salsa Toasted Sandwich,http://www.food.com/recipe/swiss-cheese-salsa-toasted-sandwich-242355
query-70,Q0,cooking+recipe1m+9c94f80c0b1724bae2a2c03a9bcb991b,0,jain vegetarianism recipes,Baked Potatoes With Vegetarian Chili Recipe,http://cookeatshare.com/recipes/baked-potatoes-with-vegetarian-chili-75431
query-70,Q0,cooking+recipe1m+9f0d68e9a36f3a282003ad7a53a802a9,0,jain vegetarianism recipes,Stromboli,http://www.food.com/recipe/stromboli-74604
query-70,Q0,cooking+recipe1m+a0fad9226ff51443cb2339f0a9456410,0,jain vegetarianism recipes,Poor Mans Risotto,http://www.food.com/recipe/poor-mans-risotto-184651
query-70,Q0,cooking+recipe1m+a3ad8b4fc8693fc6e13ba51f6c0d3eb6,1,jain vegetarianism recipes,One Pot Vegan/Vegetarian Rice and Lentils Dish - Khichdi,http://www.food.com/recipe/one-pot-vegan-vegetarian-rice-and-lentils-dish-khichdi-396974
query-70,Q0,cooking+recipe1m+a5934a98bc8c21619e507676c714186b,0,jain vegetarianism recipes,Delicious Stir-Fried and Simmered Beef and Bamboo Shoot (Shigure-ni),https://cookpad.com/us/recipes/144340-delicious-stir-fried-and-simmered-beef-and-bamboo-shoot-shigure-ni
query-70,Q0,cooking+recipe1m+a5c3935c376bf7e8b017071ca8dda005,0,jain vegetarianism recipes,Zesty Dilly Dressing,http://www.food.com/recipe/zesty-dilly-dressing-195424
query-70,Q0,cooking+recipe1m+afe602c15327ce3eeeab5d07be252b02,0,jain vegetarianism recipes,Diane Sauce,http://www.food.com/recipe/diane-sauce-182465
query-70,Q0,cooking+recipe1m+b0b13a0805add2e8c90b385e4b119cc2,0,jain vegetarianism recipes,Easy Crunchy Healthy Sandwich,http://www.food.com/recipe/easy-crunchy-healthy-sandwich-300811
query-70,Q0,cooking+recipe1m+b15df29484ea0846cb95de0c633dfecb,1,jain vegetarianism recipes,Vegetarian Jambalaya,http://www.food.com/recipe/vegetarian-jambalaya-21740
query-70,Q0,cooking+recipe1m+b3f15e8639af03e5e5037c8e5010c585,2,jain vegetarianism recipes,"Buddhas Delight Stew with Seitan, Green Vegetables, and Mushrooms",http://www.epicurious.com/recipes/food/views/-buddha-s-delight-stew-with-seitan-green-vegetables-and-mushrooms-378904
query-70,Q0,cooking+recipe1m+b40f748bb574665412d8053098f5351b,0,jain vegetarianism recipes,Loaded Potato Soup,http://www.food.com/recipe/loaded-potato-soup-232305
query-70,Q0,cooking+recipe1m+b51f7f11b44630205445fdeeff536e53,0,jain vegetarianism recipes,Salmon Puff Pizza,https://cookpad.com/us/recipes/347466-salmon-puff-pizza
query-70,Q0,cooking+recipe1m+b68a4c782b5dd7544f052b3f87d757b1,0,jain vegetarianism recipes,Vegetarian Bodacious Broccoli Salad,http://allrecipes.com/recipe/vegetarian-bodacious-broccoli-salad/
query-70,Q0,cooking+recipe1m+b7102cba09509a224f1efe0891008f52,0,jain vegetarianism recipes,Tuscan Grape Harvest Cake,http://tastykitchen.com/recipes/desserts/tuscan-grape-harvest-cake/
query-70,Q0,cooking+recipe1m+c582d5ad0729544f0e6498fe22f4f444,0,jain vegetarianism recipes,Nutty Rice Burgers,http://www.food.com/recipe/nutty-rice-burgers-256082
query-70,Q0,cooking+recipe1m+c8f001ca27408fc3554821693e303950,2,jain vegetarianism recipes,"Quinoa, Black Bean and Mango Salad",http://tastykitchen.com/recipes/special-dietary-needs/gluten-free/quinoa-black-bean-and-mango-salad/
query-70,Q0,cooking+recipe1m+cad0964209d75a289ff19f490d3824ea,0,jain vegetarianism recipes,Vegetarian Jambalaya,http://www.food.com/recipe/vegetarian-jambalaya-294399
query-70,Q0,cooking+recipe1m+ce6db9e7cf5dae081420b81f129fb8e2,0,jain vegetarianism recipes,Spinach Pizza Puff Pastry,https://cookpad.com/us/recipes/339672-spinach-pizza-puff-pastry
query-70,Q0,cooking+recipe1m+d20b218c5780be5e1aa7203373d6502f,0,jain vegetarianism recipes,Bavarian Pork Recipe,http://cookeatshare.com/recipes/bavarian-pork-80451
query-70,Q0,cooking+recipe1m+d3e517f70692fecfe58941ba767e3ca4,0,jain vegetarianism recipes,Asian Beef And Vegetables Recipe,http://cookeatshare.com/recipes/asian-beef-and-vegetables-70146
query-70,Q0,cooking+recipe1m+d7bd65a4cc9fd4deb27f22f64ae42fcb,1,jain vegetarianism recipes,Vegetarian Jambalaya,http://www.foodgeeks.com/recipes/13342
query-70,Q0,cooking+recipe1m+da38725dde6ebcaeb9dc60b80734ca49,0,jain vegetarianism recipes,African Vegetarian Stew Recipe,http://cookeatshare.com/recipes/african-vegetarian-stew-62636
query-70,Q0,cooking+recipe1m+da44297d9eeb82a5e3fbe05c2ba14bd8,0,jain vegetarianism recipes,Make-Ahead Vegetarian Moroccan Stew,http://www.food.com/recipe/make-ahead-vegetarian-moroccan-stew-502974
query-70,Q0,cooking+recipe1m+da95f5ed969d9970b3c051a2994412f2,0,jain vegetarianism recipes,Baked Steamed Potatoes Recipe,http://cookeatshare.com/recipes/baked-steamed-potatoes-75761
query-70,Q0,cooking+recipe1m+db9659ac3e7058b8eee5c4a8e5f31b73,0,jain vegetarianism recipes,Brown Rice And Lentil Stew (Vegan) Recipe,http://cookeatshare.com/recipes/brown-rice-and-lentil-stew-vegan-93706
query-70,Q0,cooking+recipe1m+df9a4c64f8091cd77919c304b74bb128,1,jain vegetarianism recipes,"Vegan Coconut, Pumpkin and Red Lentil Soup Recipe The Blender Girl",http://www.chowhound.com/recipes/vegan-coconut-pumpkin-red-lentil-soup-29234
query-70,Q0,cooking+recipe1m+e02cd2b481ddd00966f083ac28a24a3a,1,jain vegetarianism recipes,Bea Arthur's Vegetarian Breakfast,http://www.epicurious.com/recipes/food/views/bea-arthurs-vegetarian-breakfast-368171
query-70,Q0,cooking+recipe1m+e36b7373c88a2fd10a452005ffb61e6b,0,jain vegetarianism recipes,Sunflower & Potato Herb Pate (Vegan),http://www.food.com/recipe/sunflower-potato-herb-pate-vegan-441319
query-70,Q0,cooking+recipe1m+e57d18dd024694b39abd35efdc6179b2,1,jain vegetarianism recipes,Vegetarian Jambalaya,http://www.food.com/recipe/vegetarian-jambalaya-251209
query-70,Q0,cooking+recipe1m+ecd126c6264f21a4e7560fd698366948,0,jain vegetarianism recipes,quick lentil stew,http://www.food.com/recipe/quick-lentil-stew-43777
query-70,Q0,cooking+recipe1m+ef4e2765bd41bbde63ea9e25f598fedb,0,jain vegetarianism recipes,Vegetarian Hurry Curry,http://www.food.com/recipe/vegetarian-hurry-curry-418746
query-70,Q0,cooking+recipe1m+f05a4068533fe2a9de9f7fbd8d68d791,0,jain vegetarianism recipes,Simply Delish Potato Squares #5FIX,http://www.food.com/recipe/simply-delish-potato-squares-5fix-496729
query-70,Q0,cooking+recipe1m+f26858fef2d252c4a0158dfd21c26ff6,0,jain vegetarianism recipes,Vegetarian 'Cheeseburger' Pizza,https://cookpad.com/us/recipes/349450-vegetarian-cheeseburger-pizza
query-70,Q0,cooking+recipe1m+f39512d8bff0db863f8d1f427668b7ec,0,jain vegetarianism recipes,Burrito Bowls,http://tastykitchen.com/recipes/main-courses/burrito-bowls/
query-70,Q0,cooking+recipe1m+f41f9a60620031037525f495eb84c15a,1,jain vegetarianism recipes,Vegetarian Jumbalaya,http://www.food.com/recipe/vegetarian-jumbalaya-503992
query-70,Q0,cooking+recipe1m+f53e5bd2a17e96882ccd4eef66c2d009,0,jain vegetarianism recipes,Crock Pot Lentil Soup (Vegetarian),http://www.food.com/recipe/crock-pot-lentil-soup-vegetarian-218419
query-70,Q0,cooking+recipe1m+f96fe4af379bd6550f7179a4242d9798,2,jain vegetarianism recipes,'Festive Wreath',http://www.food.com/recipe/festive-wreath-22523
query-71,Q0,cooking+recipe1m+00ddc3d66202b2554156c553ef6f0e36,0,meals pair with wine,DECORATIVE CENTERPIECES Port Wine Meringues with Swirls Bouquet,http://www.foodnetwork.com/recipes/sandra-lee/decorative-centerpieces-port-wine-meringues-with-swirls-bouquet-recipe.html
query-71,Q0,cooking+recipe1m+01fab6f07c0219061110f48312f95cef,0,meals pair with wine,Blue-Tail Fly,http://www.food.com/recipe/blue-tail-fly-339034
query-71,Q0,cooking+recipe1m+03a66a4b76772e3cfed182810766f33f,2,meals pair with wine,My Sisters Balsamic Chicken Apple Salad,http://tastykitchen.com/recipes/salads/my-sisters-balsamic-chicken-apple-salad/
query-71,Q0,cooking+recipe1m+0dc3c9714e4050649720fabeb5611df1,0,meals pair with wine,French Onion and Barley Soup,http://www.food.com/recipe/french-onion-and-barley-soup-457703
query-71,Q0,cooking+recipe1m+0e53f433464437328a345854f411f1b5,2,meals pair with wine,Rib-Eye Steak with AnchovyRed Wine Sauce,http://www.epicurious.com/recipes/food/views/rib-eye-steak-with-anchovy-red-wine-sauce-386682
query-71,Q0,cooking+recipe1m+0e696589605a6ab3b08392dd4f0e7e1a,2,meals pair with wine,"Spinach, Artichoke, and Chickpea Salad",http://www.epicurious.com/recipes/food/views/spinach-artichoke-and-chickpea-salad-390503
query-71,Q0,cooking+recipe1m+16e71805fab4d032e07eb083f0fb40cf,2,meals pair with wine,"Beef Tenderloin with Red Wine Sauce, Creamed Spinach, and Truffled French Fries",http://www.epicurious.com/recipes/food/views/beef-tenderloin-with-red-wine-sauce-creamed-spinach-and-truffled-french-fries-230635
query-71,Q0,cooking+recipe1m+233161009ab89caa301e6247c597fe54,0,meals pair with wine,Hermits with Wine,http://allrecipes.com/recipe/hermits-with-wine/
query-71,Q0,cooking+recipe1m+26a26cbb9bf25083cd17cda058f8f4f8,2,meals pair with wine,Shad Roe Poached In Butter,http://cooking.nytimes.com/recipes/6009
query-71,Q0,cooking+recipe1m+2d72d41b89ca6cfd58b4407f645148da,2,meals pair with wine,Grilled Sirloin Steak with Mushroom-Wine Sauce,https://recipeland.com/recipe/v/grilled-sirloin-steak-mushroom--39663
query-71,Q0,cooking+recipe1m+30512dfffa17f143da29fe4384195282,0,meals pair with wine,Mike's Moscato Fruity Wine Slushy,https://cookpad.com/us/recipes/342557-mikes-moscato-fruity-wine-slushy
query-71,Q0,cooking+recipe1m+37b18037a4f49da15b9d0cef24354812,2,meals pair with wine,Fish and Pasta With Wine Sauce,http://cooking.nytimes.com/recipes/3070
query-71,Q0,cooking+recipe1m+3999cbfafbd3ce328a8b36522c89e696,2,meals pair with wine,Black and White Beans with Citrus and Mint,http://www.epicurious.com/recipes/food/views/black-and-white-beans-with-citrus-and-mint-390493
query-71,Q0,cooking+recipe1m+40d3628bc2382217396cad5e126cac06,2,meals pair with wine,Soutzoukakia (Greek Meatballs in a Tomato Sauce),http://www.food.com/recipe/soutzoukakia-greek-meatballs-in-a-tomato-sauce-76511
query-71,Q0,cooking+recipe1m+425fcc72045ddc8b8b8248b9062e0e3d,2,meals pair with wine,Red Wine Pot Roast with Honey and Thyme,http://www.foodnetwork.com/recipes/dave-lieberman/red-wine-pot-roast-with-honey-and-thyme-recipe.html
query-71,Q0,cooking+recipe1m+4335ad9061fb76d5c577991543066802,2,meals pair with wine,"Vegetarian ""chicken"", Potato, and Broccoli Casserole",http://www.food.com/recipe/vegetarian-chicken-potato-and-broccoli-casserole-413363
query-71,Q0,cooking+recipe1m+4466f2b209540f71c8c48f820a18dd4d,2,meals pair with wine,Low Carb Bistro Flank Steak - 0 Net Carbs,http://www.food.com/recipe/low-carb-bistro-flank-steak-0-net-carbs-498913
query-71,Q0,cooking+recipe1m+49c9a2b49e2d1d68c55d14390abada0a,0,meals pair with wine,Balsamic / Red Wine Dressing,http://www.food.com/recipe/balsamic-red-wine-dressing-223381
query-71,Q0,cooking+recipe1m+4b30bbc1a509925295f5b78bc3275a13,2,meals pair with wine,Chicken and wine.,http://www.food.com/recipe/chicken-and-wine-23441
query-71,Q0,cooking+recipe1m+4c735994212b7d62405b27d201cb92e0,2,meals pair with wine,Steaks With Wine Sauce,http://www.food.com/recipe/steaks-with-wine-sauce-42266
query-71,Q0,cooking+recipe1m+4eda0f2b98dec43c41ab70ee84adbac3,0,meals pair with wine,Beverage Calculator for Party Planning Martha Stewart Style,http://www.food.com/recipe/beverage-calculator-for-party-planning-martha-stewart-style-398869
query-71,Q0,cooking+recipe1m+4f523ae55ff3f0fda9e85a4f2d4dfb12,2,meals pair with wine,Burgundy Beef Stew,http://www.food.com/recipe/burgundy-beef-stew-10197
query-71,Q0,cooking+recipe1m+4fefef6a11f790002143dc62130d1785,2,meals pair with wine,Salmon with Spiced Red-Wine Sauce,http://www.epicurious.com/recipes/food/views/salmon-with-spiced-red-wine-sauce-101159
query-71,Q0,cooking+recipe1m+50f21b9417b5a2b2eae8cf56d369057c,2,meals pair with wine,Chicken And Rice With Wine Recipe,http://cookeatshare.com/recipes/chicken-and-rice-with-wine-48033
query-71,Q0,cooking+recipe1m+5148f0e2efe7f9e21e90163b2f32a18c,2,meals pair with wine,"Pasta With Whiskey, Wine, and Mushrooms",http://www.food.com/recipe/pasta-with-whiskey-wine-and-mushrooms-462805
query-71,Q0,cooking+recipe1m+5741109401fa56a5a03eec6d2e17c8ff,0,meals pair with wine,"Hearty Pasta, Bean and Potato Soup in Wine",http://www.food.com/recipe/hearty-pasta-bean-and-potato-soup-in-wine-321464
query-71,Q0,cooking+recipe1m+59346d6ded57200e6df78063b4602c01,0,meals pair with wine,Ladybug,http://www.food.com/recipe/ladybug-284564
query-71,Q0,cooking+recipe1m+5dd3d616c6f684d7200b67ab4ed1bc5c,2,meals pair with wine,Cheese and Fruit Course (For Red Wine),http://www.food.com/recipe/cheese-and-fruit-course-for-red-wine-247616
query-71,Q0,cooking+recipe1m+5f20dc91ed906bc753a09b38e1892958,2,meals pair with wine,"Pasta With Tomato, Avocado, and Shrimp",http://www.food.com/recipe/pasta-with-tomato-avocado-and-shrimp-131610
query-71,Q0,cooking+recipe1m+606d7e5103f0188dea474d45e40c1cfc,2,meals pair with wine,Great with Wine! Anchovy-Shrimp Toast.,https://cookpad.com/us/recipes/155835-great-with-wine-anchovy-shrimp-toast
query-71,Q0,cooking+recipe1m+62016d82246bc8bc3659cfed63011821,2,meals pair with wine,Chinese Prawns In Chili Sauce (Kan Shao Ming Hsia) Recipe,http://cookeatshare.com/recipes/chinese-prawns-in-chili-sauce-kan-shao-ming-hsia-13451
query-71,Q0,cooking+recipe1m+632e8555ebab7b1f90cb222bb6513338,2,meals pair with wine,Pears Grilled in Vanilla Wine Syrup,http://www.foodnetwork.com/recipes/pears-grilled-in-vanilla-wine-syrup-recipe.html
query-71,Q0,cooking+recipe1m+64764e304c0f7f57591a79e6c0b85d20,0,meals pair with wine,Cough Potion With Lovage,http://www.food.com/recipe/cough-potion-with-lovage-333596
query-71,Q0,cooking+recipe1m+66f2c01cc9c2905fcd7638d5668038c4,0,meals pair with wine,Sassy Sangria Rose,http://www.food.com/recipe/sassy-sangria-rose-392522
query-71,Q0,cooking+recipe1m+6858b624fe7bcfcd12129abb91d993e1,2,meals pair with wine,Red Wine-Rosemary Grilled Flank Steak with Grilled Mixed Vegetables and Lemony White Bean Skodali with Grilled Pita,http://www.foodnetwork.com/recipes/red-wine-rosemary-grilled-flank-steak-with-lemony-white-bean-skodali-recipe.html
query-71,Q0,cooking+recipe1m+6a2927f4f1402529f284b92e97415bce,2,meals pair with wine,Hoisin Beef Stir-Fry,http://www.food.com/recipe/hoisin-beef-stir-fry-278339
